id code montant libelle_court libelle_long montant_cas montant_grille_1 montant_grille_2 montant_grille_3
5315#SEPARATEUR#JMFA004#SEPARATEUR#600.13#SEPARATEUR#VULVECTOMIE TOT. +CU#SEPARATEUR#Vulvectomie totale avec curage lymphonodal inguinal et iliaque bilatéral#SEPARATEUR#831.02#SEPARATEUR#831.02#SEPARATEUR#600.13#SEPARATEUR#831.02
5316#SEPARATEUR#JMFA005#SEPARATEUR#378.23#SEPARATEUR#VULVECTOMIE TOT. +CU#SEPARATEUR#Vulvectomie totale avec curage lymphonodal inguinal unilatéral#SEPARATEUR#478.69#SEPARATEUR#478.69#SEPARATEUR#378.23#SEPARATEUR#478.69
5317#SEPARATEUR#JMFA006#SEPARATEUR#155.89#SEPARATEUR#AMPUT. CLITORIS#SEPARATEUR#Amputation du clitoris [Clitoridectomie]#SEPARATEUR#155.89#SEPARATEUR#155.89#SEPARATEUR#155.89#SEPARATEUR#155.89
5318#SEPARATEUR#JMFA007#SEPARATEUR#209.95#SEPARATEUR#VULVECTOMIE TOT. SAN#SEPARATEUR#Vulvectomie totale sans curage lymphonodal#SEPARATEUR#249.09#SEPARATEUR#249.09#SEPARATEUR#209.95#SEPARATEUR#249.09
5319#SEPARATEUR#JMFA008#SEPARATEUR#277.3#SEPARATEUR#VULVECTOMIE PART. +C#SEPARATEUR#Vulvectomie partielle avec curage lymphonodal inguinal unilatéral#SEPARATEUR#304.68#SEPARATEUR#304.68#SEPARATEUR#277.3#SEPARATEUR#304.68
5320#SEPARATEUR#JMFA009#SEPARATEUR#534.81#SEPARATEUR#VULVECTOMIE TOT. +CU#SEPARATEUR#Vulvectomie totale avec curage lymphonodal inguinal bilatéral#SEPARATEUR#718.39#SEPARATEUR#718.39#SEPARATEUR#534.81#SEPARATEUR#718.39
5321#SEPARATEUR#JMFA010#SEPARATEUR#439.36#SEPARATEUR#VULVECTOMIE TOT. +CU#SEPARATEUR#Vulvectomie totale avec curage lymphonodal inguinal et iliaque unilatéral#SEPARATEUR#439.36#SEPARATEUR#439.36#SEPARATEUR#439.36#SEPARATEUR#439.36
5322#SEPARATEUR#JMHA001#SEPARATEUR#19.11#SEPARATEUR#BIOPSIE VULVE#SEPARATEUR#Biopsie de la vulve#SEPARATEUR#25.99#SEPARATEUR#25.99#SEPARATEUR#19.11#SEPARATEUR#25.99
5323#SEPARATEUR#JMMA001#SEPARATEUR#280.68#SEPARATEUR#VESTIBULOPLASTIE +EN#SEPARATEUR#Vestibuloplastie avec enfouissement ou résection du clitoris, pour féminisation#SEPARATEUR#362.85#SEPARATEUR#362.85#SEPARATEUR#280.68#SEPARATEUR#362.85
5324#SEPARATEUR#JMMA002#SEPARATEUR#127.49#SEPARATEUR#VULVOPÉRINÉOPLASTIE#SEPARATEUR#Vulvopérinéoplastie#SEPARATEUR#127.49#SEPARATEUR#127.49#SEPARATEUR#127.49#SEPARATEUR#127.49
5325#SEPARATEUR#JMMA004#SEPARATEUR#203.99#SEPARATEUR#CLITORIDOPLASTIE RÉD#SEPARATEUR#Clitoridoplastie de réduction#SEPARATEUR#259.39#SEPARATEUR#259.39#SEPARATEUR#203.99#SEPARATEUR#259.39
5326#SEPARATEUR#JMMA005#SEPARATEUR#47.93#SEPARATEUR#NYMPHOPLASTIE RÉDUC.#SEPARATEUR#Nymphoplastie de réduction#SEPARATEUR#59.93#SEPARATEUR#59.93#SEPARATEUR#47.93#SEPARATEUR#59.93
5327#SEPARATEUR#JMPA001#SEPARATEUR#51.89#SEPARATEUR#INCISION GLDE BARTHO#SEPARATEUR#Incision de la glande vestibulaire majeure [de Bartholin]#SEPARATEUR#59.2#SEPARATEUR#59.2#SEPARATEUR#51.89#SEPARATEUR#59.2
5328#SEPARATEUR#JMPA002#SEPARATEUR#48.76#SEPARATEUR#PÉRINÉOTOMIE MÉDIANE#SEPARATEUR#Périnéotomie médiane sans lambeau cutané périnéal, pour élargissement de l'orifice du vagin#SEPARATEUR#61.37#SEPARATEUR#61.37#SEPARATEUR#48.76#SEPARATEUR#61.37
5329#SEPARATEUR#JMPA003#SEPARATEUR#31.35#SEPARATEUR#LIBÉR. CHIR. ADHÉR.#SEPARATEUR#Libération chirurgicale d'adhérences de la vulve#SEPARATEUR#31.35#SEPARATEUR#31.35#SEPARATEUR#31.35#SEPARATEUR#31.35
5330#SEPARATEUR#JMPA004#SEPARATEUR#173.66#SEPARATEUR#PÉRINÉOTOMIE MÉDIANE#SEPARATEUR#Périnéotomie médiane avec lambeau cutané périnéal#SEPARATEUR#178.33#SEPARATEUR#178.33#SEPARATEUR#173.66#SEPARATEUR#178.33
5331#SEPARATEUR#JMPA005#SEPARATEUR#41.8#SEPARATEUR#INCISION COLLECTION#SEPARATEUR#Incision de collection vulvopérinéale#SEPARATEUR#41.8#SEPARATEUR#41.8#SEPARATEUR#41.8#SEPARATEUR#41.8
5332#SEPARATEUR#JMPA006#SEPARATEUR#0#SEPARATEUR#ÉPISIOTOMIE#SEPARATEUR#Épisiotomie#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5333#SEPARATEUR#JMPP001#SEPARATEUR#31.35#SEPARATEUR#LIBÉR. NON CHIR. COA#SEPARATEUR#Libération non chirurgicale de coalescence des petites lèvres de la vulve#SEPARATEUR#31.35#SEPARATEUR#31.35#SEPARATEUR#31.35#SEPARATEUR#31.35
5334#SEPARATEUR#JMQP001#SEPARATEUR#0#SEPARATEUR#VULVOSCOPIE#SEPARATEUR#Vulvoscopie#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5335#SEPARATEUR#JMQX004#SEPARATEUR#102.59#SEPARATEUR#EXAM ANAPATH K PIÈCE#SEPARATEUR#Examen anatomopathologique à visée carcinologique de pièce de vulvectomie totale#SEPARATEUR#102.59#SEPARATEUR#102.59#SEPARATEUR#102.59#SEPARATEUR#102.59
5336#SEPARATEUR#JMQX005#SEPARATEUR#70.14#SEPARATEUR#EXAM ANAPATH K PIÈCE#SEPARATEUR#Examen anatomopathologique à visée carcinologique de pièce de vulvectomie partielle#SEPARATEUR#70.14#SEPARATEUR#70.14#SEPARATEUR#70.14#SEPARATEUR#70.14
5337#SEPARATEUR#JNBD001#SEPARATEUR#65.23#SEPARATEUR#CERCLAGE COL UT. PDT#SEPARATEUR#Cerclage du col de l'utérus au cours de la grossesse, par voie transvaginale#SEPARATEUR#70.76#SEPARATEUR#70.76#SEPARATEUR#65.23#SEPARATEUR#70.76
5338#SEPARATEUR#JNBD002#SEPARATEUR#0#SEPARATEUR#TAMPNT INTRA-UTÉRIN/#SEPARATEUR#Tamponnement intra-utérin ou intravaginal, pour hémorragie obstétricale#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5339#SEPARATEUR#JNCA001#SEPARATEUR#167.2#SEPARATEUR#SUTURE DÉCHIRURE OBS#SEPARATEUR#Suture immédiate de déchirure obstétricale du col de l'utérus#SEPARATEUR#167.2#SEPARATEUR#167.2#SEPARATEUR#167.2#SEPARATEUR#167.2
5340#SEPARATEUR#JNCA002#SEPARATEUR#216.37#SEPARATEUR#SUTURE CORPS UT. PR#SEPARATEUR#Suture du corps de l'utérus [Hystérorraphie] pour rupture obstétricale, par laparotomie#SEPARATEUR#251.98#SEPARATEUR#251.98#SEPARATEUR#216.37#SEPARATEUR#251.98
5341#SEPARATEUR#JNED001#SEPARATEUR#0#SEPARATEUR#RÉDUC. MANUELLE INVE#SEPARATEUR#Réduction manuelle d'inversion utérine#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5342#SEPARATEUR#JNFA001#SEPARATEUR#309.13#SEPARATEUR#HYSTÉRECT. PR COMPLI#SEPARATEUR#Hystérectomie pour complications obstétricales, par laparotomie#SEPARATEUR#359.56#SEPARATEUR#359.56#SEPARATEUR#309.13#SEPARATEUR#359.56
5343#SEPARATEUR#JNGD002#SEPARATEUR#0#SEPARATEUR#ABL. CERCLAGE COL UT#SEPARATEUR#Ablation de cerclage du col de l'utérus#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5344#SEPARATEUR#JNJD001#SEPARATEUR#84.91#SEPARATEUR#ÉVAC. UT. GRAVIDE 2È#SEPARATEUR#Évacuation d'un utérus gravide, au 2ème trimestre de la grossesse avant la 22ème semaine d'aménorrhée#SEPARATEUR#104.69#SEPARATEUR#104.69#SEPARATEUR#84.91#SEPARATEUR#104.69
5345#SEPARATEUR#JNJD002#SEPARATEUR#57.6#SEPARATEUR#ÉVAC. UT. GRAVIDE AS#SEPARATEUR#Évacuation d'un utérus gravide par aspiration et/ou curetage, au 1er trimestre de la grossesse#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6
5346#SEPARATEUR#JNJP001#SEPARATEUR#57.6#SEPARATEUR#ÉVAC. UT. GRAVIDE MO#SEPARATEUR#Évacuation d'un utérus gravide par moyen médicamenteux, au 1er trimestre de la grossesse#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6
5347#SEPARATEUR#JNMD001#SEPARATEUR#57.6#SEPARATEUR#RÉVISION CAV. UT. AP#SEPARATEUR#Révision de la cavité de l'utérus après avortement#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6#SEPARATEUR#57.6
5348#SEPARATEUR#JNMD002#SEPARATEUR#0#SEPARATEUR#RÉVISION CAV. UT. AP#SEPARATEUR#Révision de la cavité de l'utérus après délivrance naturelle#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5349#SEPARATEUR#JNPA002#SEPARATEUR#205.49#SEPARATEUR#RÉDUC. INVERSION UT.#SEPARATEUR#Réduction d'inversion utérine par hystérotomie#SEPARATEUR#233.21#SEPARATEUR#233.21#SEPARATEUR#205.49#SEPARATEUR#233.21
5350#SEPARATEUR#JNQD001#SEPARATEUR#0#SEPARATEUR#MONITORAGE ERCF V. U#SEPARATEUR#Monitorage électronique des contractions de l'utérus gravide et/ou du rythme cardiaque du foetus, par voie utérine#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5351#SEPARATEUR#JNQK001#SEPARATEUR#21.28#SEPARATEUR#RX CONTENU UT. GRAVI#SEPARATEUR#Radiographie du contenu de l'utérus gravide [contenu utérin]#SEPARATEUR#21.28#SEPARATEUR#21.28#SEPARATEUR#21.28#SEPARATEUR#21.28
5352#SEPARATEUR#JNQM001#SEPARATEUR#36.47#SEPARATEUR#ÉCHO NON MORPH. GROS#SEPARATEUR#Échographie non morphologique de la grossesse avant 11 semaines d'aménorrhée#SEPARATEUR#36.47#SEPARATEUR#36.47#SEPARATEUR#36.47#SEPARATEUR#36.47
5353#SEPARATEUR#JPGD001#SEPARATEUR#0#SEPARATEUR#EXTR. MANUELLE PLACE#SEPARATEUR#Extraction manuelle du placenta complet#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5354#SEPARATEUR#JPHB001#SEPARATEUR#34.02#SEPARATEUR#CHORIOCENTÈSE/PLACEN#SEPARATEUR#Choriocentèse ou placentocentèse#SEPARATEUR#38.37#SEPARATEUR#38.37#SEPARATEUR#34.02#SEPARATEUR#38.37
5355#SEPARATEUR#JPHB002#SEPARATEUR#34.02#SEPARATEUR#BIOPSIE TROPHOBLASTE#SEPARATEUR#Biopsie du trophoblaste#SEPARATEUR#36.62#SEPARATEUR#36.62#SEPARATEUR#34.02#SEPARATEUR#36.62
5356#SEPARATEUR#JPHJ001#SEPARATEUR#68.58#SEPARATEUR#AMNIOCENTÈSE SUR PLU#SEPARATEUR#Amniocentèse sur plusieurs sacs amniotiques, avec guidage échographique#SEPARATEUR#68.58#SEPARATEUR#68.58#SEPARATEUR#68.58#SEPARATEUR#68.58
5357#SEPARATEUR#JPHJ002#SEPARATEUR#68.58#SEPARATEUR#AMNIOCENTÈSE SUR 1SA#SEPARATEUR#Amniocentèse sur un sac amniotique unique, avec guidage échographique#SEPARATEUR#68.58#SEPARATEUR#68.58#SEPARATEUR#68.58#SEPARATEUR#68.58
5358#SEPARATEUR#JPJB001#SEPARATEUR#67.2#SEPARATEUR#ÉVAC. L.A PR HYDRAMN#SEPARATEUR#Évacuation de liquide amniotique pour hydramnios, par voie transcutanée#SEPARATEUR#67.2#SEPARATEUR#67.2#SEPARATEUR#67.2#SEPARATEUR#67.2
5359#SEPARATEUR#JPLB001#SEPARATEUR#37.8#SEPARATEUR#AMNIO-INFUSION TRANS#SEPARATEUR#Amnio-infusion, par voie transcutanée#SEPARATEUR#37.8#SEPARATEUR#37.8#SEPARATEUR#37.8#SEPARATEUR#37.8
5360#SEPARATEUR#JPQE001#SEPARATEUR#0#SEPARATEUR#AMNIOSCOPIE#SEPARATEUR#Amnioscopie#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5361#SEPARATEUR#JPQX007#SEPARATEUR#52.5#SEPARATEUR#EXAM ANAPATH 1 PLACE#SEPARATEUR#Examen anatomopathologique d'un placenta complet avec cordon et membranes#SEPARATEUR#52.5#SEPARATEUR#52.5#SEPARATEUR#52.5#SEPARATEUR#52.5
5362#SEPARATEUR#JPQX019#SEPARATEUR#65.73#SEPARATEUR#EXAM ANAPATH PLSRS P#SEPARATEUR#Examen anatomopathologique de plusieurs placentas complets avec cordons et membranes#SEPARATEUR#65.73#SEPARATEUR#65.73#SEPARATEUR#65.73#SEPARATEUR#65.73
5363#SEPARATEUR#JQCB001#SEPARATEUR#51.03#SEPARATEUR#DÉRIV. INTRAAMNIOTIQ#SEPARATEUR#Dérivation intraamniotique de collection urinaire chez le foetus, par pose de cathéter par voie transcutanée#SEPARATEUR#51.03#SEPARATEUR#51.03#SEPARATEUR#51.03#SEPARATEUR#51.03
5364#SEPARATEUR#JQED001#SEPARATEUR#0#SEPARATEUR#VERSION FOETUS MANOE#SEPARATEUR#Version du foetus par manoeuvres obstétricales internes#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5365#SEPARATEUR#JQED002#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1DYSTOCIE SÉV#SEPARATEUR#Réduction d'une dystocie sévère des épaules#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5366#SEPARATEUR#JQEP001#SEPARATEUR#41.58#SEPARATEUR# MANOEUVRES VERSION#SEPARATEUR#Version du foetus par manoeuvres obstétricales externes au cours de la grossesse, avec contrôle échographique et surveillance du rythme cardiaque du foetus#SEPARATEUR#57.76#SEPARATEUR#57.76#SEPARATEUR#41.58#SEPARATEUR#57.76
5367#SEPARATEUR#JQGA001#SEPARATEUR#226.81#SEPARATEUR#EXTR. G.E.U ABD. >13#SEPARATEUR#Extraction de grossesse extra-utérine abdominale au delà de 13 semaines d'aménorrhée, par laparotomie#SEPARATEUR#239.7#SEPARATEUR#239.7#SEPARATEUR#226.81#SEPARATEUR#239.7
5368#SEPARATEUR#JQGA002#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉSARIENNE#SEPARATEUR#Accouchement par césarienne programmée, par laparotomie#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5
5369#SEPARATEUR#JQGA003#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉSARIENNE#SEPARATEUR#Accouchement par césarienne au cours du travail, par laparotomie#SEPARATEUR#378.33#SEPARATEUR#378.33#SEPARATEUR#313.5#SEPARATEUR#378.33
5370#SEPARATEUR#JQGA004#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉSARIENNE#SEPARATEUR#Accouchement par césarienne en urgence en dehors du travail, par laparotomie#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5
5371#SEPARATEUR#JQGA005#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉSARIENNE#SEPARATEUR#Accouchement par césarienne, par abord vaginal#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5
5372#SEPARATEUR#JQGD001#SEPARATEUR#313.5#SEPARATEUR#SIÈGE CHEZ 1MULTIPAR#SEPARATEUR#Accouchement unique par le siège par voie naturelle, chez une multipare#SEPARATEUR#330.68#SEPARATEUR#330.68#SEPARATEUR#313.5#SEPARATEUR#330.68
5373#SEPARATEUR#JQGD002#SEPARATEUR#418#SEPARATEUR#ACCOUCHT MULT. V. NA#SEPARATEUR#Accouchement multiple par voie naturelle, chez une primipare#SEPARATEUR#493.13#SEPARATEUR#493.13#SEPARATEUR#418#SEPARATEUR#493.13
5374#SEPARATEUR#JQGD003#SEPARATEUR#390.04#SEPARATEUR#SIÈGE +PT EXTR. CHEZ#SEPARATEUR#Accouchement unique par le siège par voie naturelle avec petite extraction, chez une primipare#SEPARATEUR#445.47#SEPARATEUR#445.47#SEPARATEUR#390.04#SEPARATEUR#445.47
5375#SEPARATEUR#JQGD004#SEPARATEUR#313.5#SEPARATEUR#SIÈGE CHEZ 1PRIMIPAR#SEPARATEUR#Accouchement unique par le siège par voie naturelle, chez une primipare#SEPARATEUR#402.15#SEPARATEUR#402.15#SEPARATEUR#313.5#SEPARATEUR#402.15
5376#SEPARATEUR#JQGD005#SEPARATEUR#420.61#SEPARATEUR#SIÈGE +GDE EXTR. CHE#SEPARATEUR#Accouchement unique par le siège par voie naturelle avec grande extraction, chez une multipare#SEPARATEUR#498.18#SEPARATEUR#498.18#SEPARATEUR#420.61#SEPARATEUR#498.18
5377#SEPARATEUR#JQGD006#SEPARATEUR#0#SEPARATEUR#EXTR. INSTRUMENTALE#SEPARATEUR#Extraction instrumentale au détroit inférieur sur présentation céphalique#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5378#SEPARATEUR#JQGD007#SEPARATEUR#418#SEPARATEUR#ACCOUCHT MULT. V. NA#SEPARATEUR#Accouchement multiple par voie naturelle, chez une multipare#SEPARATEUR#418#SEPARATEUR#418#SEPARATEUR#418#SEPARATEUR#418
5379#SEPARATEUR#JQGD008#SEPARATEUR#345.66#SEPARATEUR#SIÈGE +PT EXTR. CHEZ#SEPARATEUR#Accouchement unique par le siège par voie naturelle avec petite extraction, chez une multipare#SEPARATEUR#368.94#SEPARATEUR#368.94#SEPARATEUR#345.66#SEPARATEUR#368.94
5380#SEPARATEUR#JQGD009#SEPARATEUR#0#SEPARATEUR#EXTR. INSTRUMENTALE#SEPARATEUR#Extraction instrumentale au détroit moyen sur présentation céphalique#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5381#SEPARATEUR#JQGD010#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉPHALIQUE#SEPARATEUR#Accouchement céphalique unique par voie naturelle, chez une primipare#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5
5382#SEPARATEUR#JQGD011#SEPARATEUR#0#SEPARATEUR#EXTR. INSTRUMENTALE#SEPARATEUR#Extraction instrumentale sur tête dernière, au cours d'un accouchement par le siège#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5383#SEPARATEUR#JQGD012#SEPARATEUR#313.5#SEPARATEUR#ACCOUCHT CÉPHALIQUE#SEPARATEUR#Accouchement céphalique unique par voie naturelle, chez une multipare#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5#SEPARATEUR#313.5
5384#SEPARATEUR#JQGD013#SEPARATEUR#420.61#SEPARATEUR#SIÈGE +GDE EXTR. CHE#SEPARATEUR#Accouchement unique par le siège par voie naturelle avec grande extraction, chez une primipare#SEPARATEUR#498.18#SEPARATEUR#498.18#SEPARATEUR#420.61#SEPARATEUR#498.18
5385#SEPARATEUR#JQGD014#SEPARATEUR#125.18#SEPARATEUR#EXTR. SÉLECT. FOETUS#SEPARATEUR#Extraction sélective de foetus au cours d'une grossesse multiple#SEPARATEUR#125.18#SEPARATEUR#125.18#SEPARATEUR#125.18#SEPARATEUR#125.18
5386#SEPARATEUR#JQHB001#SEPARATEUR#0#SEPARATEUR#PRÉLÈV. SANG FOETUS#SEPARATEUR#Prélèvement de sang du foetus sur la présentation#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5387#SEPARATEUR#JQHB002#SEPARATEUR#30.24#SEPARATEUR#PCT/BIOPSIE 1ORG. FO#SEPARATEUR#Ponction ou biopsie d'un organe foetal#SEPARATEUR#118.59#SEPARATEUR#118.59#SEPARATEUR#30.24#SEPARATEUR#118.59
5388#SEPARATEUR#JQHF001#SEPARATEUR#41.58#SEPARATEUR#PRÉLÈV. SANG PLUS. F#SEPARATEUR#Prélèvement de sang de plusieurs foetus, par ponction du cordon ombilical [Cordocentèses]#SEPARATEUR#41.58#SEPARATEUR#41.58#SEPARATEUR#41.58#SEPARATEUR#41.58
5389#SEPARATEUR#JQHF002#SEPARATEUR#41.58#SEPARATEUR#PRÉLÈV. SANG 1FOETUS#SEPARATEUR#Prélèvement de sang d'un foetus, par ponction du cordon ombilical [Cordocentèse]#SEPARATEUR#109#SEPARATEUR#109#SEPARATEUR#41.58#SEPARATEUR#109
5390#SEPARATEUR#JQJB001#SEPARATEUR#41.58#SEPARATEUR#ÉVAC. COLLECTION 1OR#SEPARATEUR#Évacuation de collection d'un organe foetal#SEPARATEUR#95.92#SEPARATEUR#95.92#SEPARATEUR#41.58#SEPARATEUR#95.92
5391#SEPARATEUR#JQLF001#SEPARATEUR#47.25#SEPARATEUR#TRANSFU. CHEZ FOETUS#SEPARATEUR#Transfusion chez le foetus, par ponction du cordon ombilical#SEPARATEUR#47.25#SEPARATEUR#47.25#SEPARATEUR#47.25#SEPARATEUR#47.25
5392#SEPARATEUR#JQLF002#SEPARATEUR#47.25#SEPARATEUR#EXSANG.TRANSF CHEZ F#SEPARATEUR#Exsanguinotransfusion chez le foetus, par ponction du cordon ombilical#SEPARATEUR#145.62#SEPARATEUR#145.62#SEPARATEUR#47.25#SEPARATEUR#145.62
5393#SEPARATEUR#JQLF003#SEPARATEUR#41.58#SEPARATEUR#INJ. CHEZ FOETUS PCT#SEPARATEUR#Injection d'agent pharmacologique chez le foetus, par ponction du cordon ombilical#SEPARATEUR#90.69#SEPARATEUR#90.69#SEPARATEUR#41.58#SEPARATEUR#90.69
5394#SEPARATEUR#JQQJ037#SEPARATEUR#34.64#SEPARATEUR#MESURE DE LA LONGUEU#SEPARATEUR#Mesure de la longueur du canal cervical du col de l'utérus, par échographie par voie vaginale#SEPARATEUR#34.64#SEPARATEUR#34.64#SEPARATEUR#34.64#SEPARATEUR#34.64
5395#SEPARATEUR#JQQM001#SEPARATEUR#47.23#SEPARATEUR#ÉCHO CROISSANCE#SEPARATEUR#Échographie de surveillance de la croissance foetale#SEPARATEUR#47.23#SEPARATEUR#47.23#SEPARATEUR#47.23#SEPARATEUR#47.23
5396#SEPARATEUR#JQQM002#SEPARATEUR#94.62#SEPARATEUR#ÉCHO 1GROSS UNIQ. +D#SEPARATEUR#Échographie d'une grossesse unifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus, pour souffrance foetale#SEPARATEUR#94.62#SEPARATEUR#94.62#SEPARATEUR#94.62#SEPARATEUR#94.62
5397#SEPARATEUR#JQQM003#SEPARATEUR#75.6#SEPARATEUR#ÉCHO CROISSANCE +DOP#SEPARATEUR#Échographie de surveillance de la croissance foetale avec échographie-doppler des artères utérines de la mère et des vaisseaux du foetus#SEPARATEUR#75.6#SEPARATEUR#75.6#SEPARATEUR#75.6#SEPARATEUR#75.6
5398#SEPARATEUR#JQQM007#SEPARATEUR#137.46#SEPARATEUR#ÉCHO 1GROSS MULTIFOE#SEPARATEUR#Échographie d'une grossesse multifoetale à partir du 2ème trimestre avec échographie-doppler des artères utérines de la mère et des vaisseaux des foetus, pour souffrance foetale#SEPARATEUR#137.46#SEPARATEUR#137.46#SEPARATEUR#137.46#SEPARATEUR#137.46
5399#SEPARATEUR#JQQM008#SEPARATEUR#140.49#SEPARATEUR#ÉCHO +HÉMODYNAMIQUE#SEPARATEUR#Échographie et hémodynamique doppler du coeur et des vaisseaux intrathoraciques du foetus#SEPARATEUR#140.49#SEPARATEUR#140.49#SEPARATEUR#140.49#SEPARATEUR#140.49
5400#SEPARATEUR#JQQM010#SEPARATEUR#49.62#SEPARATEUR#ÉCHO MORPHO UNIQ. 1E#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse uniembryonnaire au 1er trimestre#SEPARATEUR#63.66#SEPARATEUR#63.66#SEPARATEUR#49.62#SEPARATEUR#63.66
5401#SEPARATEUR#JQQM015#SEPARATEUR#55.69#SEPARATEUR#ÉCHO MORPHO MULTIEMB#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse multiembryonnaire au 1er trimestre#SEPARATEUR#74.12#SEPARATEUR#74.12#SEPARATEUR#55.69#SEPARATEUR#74.12
5402#SEPARATEUR#JQQM016#SEPARATEUR#76.06#SEPARATEUR#ÉCHO MORPHO UNIQ. 3È#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse unifoetale au 3ème trimestre#SEPARATEUR#103.77#SEPARATEUR#103.77#SEPARATEUR#76.06#SEPARATEUR#103.77
5403#SEPARATEUR#JQQM017#SEPARATEUR#124.31#SEPARATEUR#ÉCHO MORPHO MULTIFOE#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse multifoetale au 3ème trimestre#SEPARATEUR#159.58#SEPARATEUR#159.58#SEPARATEUR#124.31#SEPARATEUR#159.58
5404#SEPARATEUR#JQQM018#SEPARATEUR#84#SEPARATEUR#ÉCHO MORPHO UNIQ. 2È#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse unifoetale au 2ème trimestre#SEPARATEUR#103.77#SEPARATEUR#103.77#SEPARATEUR#84#SEPARATEUR#103.77
5405#SEPARATEUR#JQQM019#SEPARATEUR#140.18#SEPARATEUR#ÉCHO MORPHO MULTIFOE#SEPARATEUR#Échographie biométrique et morphologique d'une grossesse multifoetale au 2ème trimestre#SEPARATEUR#159.58#SEPARATEUR#159.58#SEPARATEUR#140.18#SEPARATEUR#159.58
5406#SEPARATEUR#JQQP001#SEPARATEUR#0#SEPARATEUR#ERCF 1> 20MN SF TRAV#SEPARATEUR#Enregistrement du rythme cardiaque du foetus d'une durée de plus de 20 minutes, en dehors du travail#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5411#SEPARATEUR#JQQP099#SEPARATEUR#112#SEPARATEUR#SURV TRAVAIL 1 PRATI#SEPARATEUR#Surveillance  du travail par un praticien différent de celui qui réalise l'extraction#SEPARATEUR#112#SEPARATEUR#112#SEPARATEUR#112#SEPARATEUR#112
5412#SEPARATEUR#JQQP900#SEPARATEUR#0#SEPARATEUR#OXYMÉTRIE TRANSCUT.#SEPARATEUR#Oxymétrie transcutanée du foetus sur la présentation [Oxymétrie de pouls foetal]#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0#SEPARATEUR#0
5413#SEPARATEUR#JQQX002#SEPARATEUR#123.2#SEPARATEUR#AUTOPSIE 2 FOETUS#SEPARATEUR#Autopsie médicale de 2 foetus#SEPARATEUR#123.2#SEPARATEUR#123.2#SEPARATEUR#123.2#SEPARATEUR#123.2
