id code montant libelle_court libelle_long montant_cas
1#SEPARATEUR#AAFA001#SEPARATEUR#602.84#SEPARATEUR#EXÉRÈSE T. INTRAPARE#SEPARATEUR#Exérèse de tumeur intraparenchymateuse du cervelet, par craniotomie#SEPARATEUR#661.01
3157#SEPARATEUR#HBED011#SEPARATEUR#0#SEPARATEUR#RÉDUCTION LUXATION 1#SEPARATEUR#Réduction de luxation d'une dent#SEPARATEUR#0
3158#SEPARATEUR#HBED012#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade, sans adjonction de dispositif associé#SEPARATEUR#0
3159#SEPARATEUR#HBED013#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade, avec adjonction de dispositif associé#SEPARATEUR#0
3160#SEPARATEUR#HBED014#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 2 arcades, sans adjonction de dispositif associé#SEPARATEUR#0
3161#SEPARATEUR#HBED015#SEPARATEUR#104.5#SEPARATEUR#RÉDUC. FRAC. ALV. DE#SEPARATEUR#Réduction de fracture alvéolaire en denture mixte ou incomplète#SEPARATEUR#104.5
3162#SEPARATEUR#HBED016#SEPARATEUR#0#SEPARATEUR#RÉDUCTION LUXATION 2#SEPARATEUR#Réduction de luxation de plusieurs dents#SEPARATEUR#0
3163#SEPARATEUR#HBED017#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par un dispositif amovible sur1 arcade#SEPARATEUR#0
3164#SEPARATEUR#HBED018#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 2 arcades, avec adjonction de 2 dispositifs associés#SEPARATEUR#0
3165#SEPARATEUR#HBED019#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par un dispositif amovible sur2 arcades#SEPARATEUR#0
3166#SEPARATEUR#HBED020#SEPARATEUR#0#SEPARATEUR#RÉDUC. 1MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache sectoriel#SEPARATEUR#0
3167#SEPARATEUR#HBED021#SEPARATEUR#289.2#SEPARATEUR#RÉIMPLANTATION DE 3#SEPARATEUR#Réimplantation de 3 dents permanentes expulsées, ou plus#SEPARATEUR#289.2
3168#SEPARATEUR#HBED022#SEPARATEUR#209#SEPARATEUR#AUTOGREFFE 1 GERME O#SEPARATEUR#Autogreffe d'un germe ou d'une dent retenue, dans un site naturel ou préparé chirurgicalement#SEPARATEUR#209
3169#SEPARATEUR#HBED023#SEPARATEUR#79.42#SEPARATEUR#GREFFE GENCIVE SUR S#SEPARATEUR#Greffe épithélioconjonctive ou conjonctive sur la gencive, sur un secteur de 1 à 3 dents#SEPARATEUR#79.42
3170#SEPARATEUR#HBED024#SEPARATEUR#94.05#SEPARATEUR#GREFFE GENCIVE SUR S#SEPARATEUR#Greffe épithélioconjonctive ou conjonctive sur la gencive, sur un sextant#SEPARATEUR#94.05
3171#SEPARATEUR#HBED025#SEPARATEUR#0#SEPARATEUR#RÉDUC. MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade avec adjonction de dispositif associé, avec contention de l'autre arcade par dispositif fixe après traitement orthodontique#SEPARATEUR#0
3172#SEPARATEUR#HBED026#SEPARATEUR#0#SEPARATEUR#RÉDUC. MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade sans adjonction de dispositif associé, avec contention de l'autre arcade par dispositif amovible après traitement orthodontique#SEPARATEUR#0
3173#SEPARATEUR#HBED027#SEPARATEUR#0#SEPARATEUR#RÉDUC. MALOCCLUSION#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade avec adjonction de dispositif associé, avec contention de l'autre arcade par dispositif amovible après traitement orthodontique#SEPARATEUR#0
3174#SEPARATEUR#HBED028#SEPARATEUR#0#SEPARATEUR#RÉDUC.MALOCCLUSION D#SEPARATEUR#Réduction d'une malocclusion et/ou d'une malposition alvéolodentaire par dispositif fixe multiattache total sur 1 arcade sans adjonction de dispositif associé, avec contention de l'autre arcade par dispositif fixe après traitement orthodontique#SEPARATEUR#0
3175#SEPARATEUR#HBFA003#SEPARATEUR#0#SEPARATEUR#OSTÉOPLASTIE SOUSTRA#SEPARATEUR#Ostéoplastie soustractive de l'arcade alvéolaire sur un secteur de 7 dents ou plus#SEPARATEUR#0
3176#SEPARATEUR#HBFA004#SEPARATEUR#0#SEPARATEUR#OSTÉOPLASTIE SOUSTRA#SEPARATEUR#Ostéoplastie soustractive de l'arcade alvéolaire sur un secteur de 4 à 6 dents#SEPARATEUR#0
3177#SEPARATEUR#HBFA005#SEPARATEUR#0#SEPARATEUR#OSTÉOPLASTIE SOUSTRA#SEPARATEUR#Ostéoplastie soustractive de l'arcade alvéolaire sur un secteur de 1 à 3 dents#SEPARATEUR#0
3178#SEPARATEUR#HBFA006#SEPARATEUR#0#SEPARATEUR#GINGIVECTOMIE SUR UN#SEPARATEUR#Gingivectomie sur un secteur de 1 à 3 dents#SEPARATEUR#0
3179#SEPARATEUR#HBFA007#SEPARATEUR#41.8#SEPARATEUR#GINGIVECTOMIE  SUR U#SEPARATEUR#Gingivectomie sur un secteur de 4 à 6 dents#SEPARATEUR#41.8
3180#SEPARATEUR#HBFA008#SEPARATEUR#0#SEPARATEUR#GINGIVECTOMIE  SUR U#SEPARATEUR#Gingivectomie  sur un secteur de 7 dents ou plus#SEPARATEUR#0
3184#SEPARATEUR#HBFA012#SEPARATEUR#0#SEPARATEUR#EXÉR HYPERTROPHIE GI#SEPARATEUR#Exérèse d'hypertrophie gingivale ou de crête flottante sur une arcade maxillaire ou mandibulaire complète#SEPARATEUR#0
3185#SEPARATEUR#HBFA013#SEPARATEUR#0#SEPARATEUR#EXÉRÈSE HYPERTROPHIE#SEPARATEUR#Exérèse d'hypertrophie gingivale ou de crête flottante localisée#SEPARATEUR#0
3186#SEPARATEUR#HBFD001#SEPARATEUR#48.88#SEPARATEUR#EXÉRÈSE CONTENU CANA#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une incisive ou d'une canine permanente#SEPARATEUR#48.88
3187#SEPARATEUR#HBFD003#SEPARATEUR#70.72#SEPARATEUR#EXÉR CONTENU CANAL M#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une prémolaire autre que la première prémolaire maxillaire#SEPARATEUR#70.72
3188#SEPARATEUR#HBFD006#SEPARATEUR#23.92#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe camérale [Biopulpotomie] d'une dent temporaire#SEPARATEUR#23.92
3189#SEPARATEUR#HBFD008#SEPARATEUR#104#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe vivante d'une molaire permanente#SEPARATEUR#104
3190#SEPARATEUR#HBFD010#SEPARATEUR#62.4#SEPARATEUR#COIFFAGE PULPAIRE 1#SEPARATEUR#Parage de plaie de la pulpe d'une dent avec coiffage direct#SEPARATEUR#62.4
3192#SEPARATEUR#HBFD014#SEPARATEUR#0#SEPARATEUR#AMPUTATION ET OU HÉM#SEPARATEUR#Amputation et/ou séparation radiculaire ou coronoradiculaire d'une dent#SEPARATEUR#0
3193#SEPARATEUR#HBFD015#SEPARATEUR#48.88#SEPARATEUR#EXÉRÈSE CONTENU CANA#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une incisive ou d'une canine temporaire#SEPARATEUR#48.88
3194#SEPARATEUR#HBFD017#SEPARATEUR#41.6#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe vivante d'une incisive ou d'une canine temporaire#SEPARATEUR#41.6
3195#SEPARATEUR#HBFD019#SEPARATEUR#104#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe vivante d'une molaire temporaire#SEPARATEUR#104
3196#SEPARATEUR#HBFD021#SEPARATEUR#63.44#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe vivante d'une première prémolaire maxillaire#SEPARATEUR#63.44
3197#SEPARATEUR#HBFD024#SEPARATEUR#114.4#SEPARATEUR#EXÉRÈSE DU CONTENU C#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une molaire permanente#SEPARATEUR#114.4
3198#SEPARATEUR#HBFD032#SEPARATEUR#0#SEPARATEUR#PULPOTOMIE DENT IMMA#SEPARATEUR#Exérèse partielle de la pulpe vivante d'une dent permanente immature pour apexogénèse#SEPARATEUR#0
3199#SEPARATEUR#HBFD033#SEPARATEUR#41.6#SEPARATEUR#EXÉRÈSE DE LA PULPE#SEPARATEUR#Exérèse de la pulpe vivante d'une incisive ou d'une canine permanente#SEPARATEUR#41.6
3200#SEPARATEUR#HBFD035#SEPARATEUR#63.44#SEPARATEUR#EXÉRÈSE PULPE VIVANT#SEPARATEUR#Exérèse de la pulpe vivante d'une prémolaire autre que la première prémolaire maxillaire#SEPARATEUR#63.44
3201#SEPARATEUR#HBFD150#SEPARATEUR#114.4#SEPARATEUR#EXÉRÈSE DU CONTENU C#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une molaire permanente immature#SEPARATEUR#114.4
3202#SEPARATEUR#HBFD297#SEPARATEUR#70.72#SEPARATEUR#EXÉRÈSE CONTENU CANA#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une première prémolaire maxillaire#SEPARATEUR#70.72
3203#SEPARATEUR#HBFD326#SEPARATEUR#70.72#SEPARATEUR#EXÉR CONTENU CANAL M#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une prémolaire immature autre que la première prémolaire maxillaire#SEPARATEUR#70.72
3204#SEPARATEUR#HBFD395#SEPARATEUR#70.72#SEPARATEUR#EXÉRÈSE CONTENU CANA#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une première prémolaire maxillaire immature#SEPARATEUR#70.72
3205#SEPARATEUR#HBFD458#SEPARATEUR#48.88#SEPARATEUR#EXÉRÈSE CONTENU CANA#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une incisive ou d'une canine permanente immature#SEPARATEUR#48.88
3206#SEPARATEUR#HBFD474#SEPARATEUR#114.4#SEPARATEUR#EXÉRÈSE DU CONTENU C#SEPARATEUR#Exérèse du contenu canalaire non vivant d'une molaire temporaire#SEPARATEUR#114.4
3207#SEPARATEUR#HBGB001#SEPARATEUR#0#SEPARATEUR#CURETAGE ALVÉOLE DEN#SEPARATEUR#Curetage d'alvéole dentaire#SEPARATEUR#0
3208#SEPARATEUR#HBGB002#SEPARATEUR#98.36#SEPARATEUR#CURETAGE PÉRIAPICAL#SEPARATEUR#Curetage périapical avec résection de l'apex et obturation radiculaire d'une prémolaire#SEPARATEUR#98.36
3209#SEPARATEUR#HBGB003#SEPARATEUR#83.9#SEPARATEUR#CURETAGE PÉRIAPICAL#SEPARATEUR#Curetage périapical avec résection de l'apex et obturation radiculaire d'une incisive ou d'une canine#SEPARATEUR#83.9
3210#SEPARATEUR#HBGB004#SEPARATEUR#132.1#SEPARATEUR#CURETAGE PÉRIAPICAL#SEPARATEUR#Curetage périapical avec résection de l'apex et obturation radiculaire d'une molaire#SEPARATEUR#132.1
3211#SEPARATEUR#HBGB005#SEPARATEUR#50.16#SEPARATEUR#CURETAGE PÉRIAPICAL#SEPARATEUR#Curetage périapical avec résection de l'apex d'une racine dentaire endodontiquement traitée#SEPARATEUR#50.16
3212#SEPARATEUR#HBGB006#SEPARATEUR#0#SEPARATEUR#SURFACAGE RADICULAIR#SEPARATEUR#Surfaçage radiculaire dentaire sur un sextant#SEPARATEUR#0
3213#SEPARATEUR#HBGD001#SEPARATEUR#0#SEPARATEUR#DÉSOBTURATION ENDODO#SEPARATEUR#Désobturation endodontique d'une prémolaire autre que la première prémolaire maxillaire#SEPARATEUR#0
3214#SEPARATEUR#HBGD002#SEPARATEUR#50.16#SEPARATEUR#AVULS 2 DENTS ANKYLO#SEPARATEUR#Avulsion de 2 dents ankylosées sur arcade, avec section coronoradiculaire et séparation des racines#SEPARATEUR#50.16
3215#SEPARATEUR#HBGD003#SEPARATEUR#83.6#SEPARATEUR#AVULSION ODONTOÏDE I#SEPARATEUR#Avulsion d'1 odontoïde inclus ou d'1 dent surnuméraire à l'état de germe#SEPARATEUR#83.6
3216#SEPARATEUR#HBGD004#SEPARATEUR#96.14#SEPARATEUR#AVULSION 3E MOLAIRE#SEPARATEUR#Avulsion d'1 troisième molaire mandibulaire retenue ou à l'état de germe#SEPARATEUR#96.14
3217#SEPARATEUR#HBGD005#SEPARATEUR#0#SEPARATEUR#ABLATION ANCRAGE COR#SEPARATEUR#Ablation d'un ancrage coronoradiculaire#SEPARATEUR#0
3220#SEPARATEUR#HBGD009#SEPARATEUR#0#SEPARATEUR#ABLATION PROTHÈSE IM#SEPARATEUR#Ablation  d'une prothèse dentaire implantoportée#SEPARATEUR#0
3222#SEPARATEUR#HBGD011#SEPARATEUR#38.7#SEPARATEUR#ABLAT BLOC MÉTALLIQU#SEPARATEUR#Ablation  d'un bloc métallique coulé ou d'une prothèse dentaire à tenon radiculaire scellé#SEPARATEUR#38.7
3223#SEPARATEUR#HBGD012#SEPARATEUR#0#SEPARATEUR#ABLATION CORPS ÉTRAN#SEPARATEUR#Ablation de corps étranger  d'un canal radiculaire d'une dent#SEPARATEUR#0
3224#SEPARATEUR#HBGD014#SEPARATEUR#104.5#SEPARATEUR#AVULSION D'1 CANINE#SEPARATEUR#Avulsion d'1 canine permanente retenue ou à l'état de germe#SEPARATEUR#104.5
3225#SEPARATEUR#HBGD015#SEPARATEUR#156.75#SEPARATEUR#AVULSION DE 2 CANINE#SEPARATEUR#Avulsion de 2 canines permanentes  retenues ou à l'état de germe#SEPARATEUR#156.75
3226#SEPARATEUR#HBGD016#SEPARATEUR#83.6#SEPARATEUR#AVULSION D'1 RACINE#SEPARATEUR#Avulsion d'1 racine incluse#SEPARATEUR#83.6
3227#SEPARATEUR#HBGD017#SEPARATEUR#167.2#SEPARATEUR#AVULSION D'1 DENT EC#SEPARATEUR#Avulsion d'1 dent ectopique#SEPARATEUR#167.2
3228#SEPARATEUR#HBGD018#SEPARATEUR#96.14#SEPARATEUR#AVULSION 3E MOLAIRE#SEPARATEUR#Avulsion d'1 troisième molaire maxillaire retenue ou à l'état de germe#SEPARATEUR#96.14
3229#SEPARATEUR#HBGD021#SEPARATEUR#192.28#SEPARATEUR#AVULSION DE 3 TROISI#SEPARATEUR#Avulsion de 3 troisièmes molaires retenues ou à l'état de germe#SEPARATEUR#192.28
3230#SEPARATEUR#HBGD022#SEPARATEUR#43#SEPARATEUR#AVULSION D 1 DENT PE#SEPARATEUR#Avulsion d'1 dent permanente sur arcade avec alvéolectomie#SEPARATEUR#43
3231#SEPARATEUR#HBGD025#SEPARATEUR#144.21#SEPARATEUR#AVULSION DE 2 TROISI#SEPARATEUR#Avulsion de 2 troisièmes molaires retenues ou à l'état de germe#SEPARATEUR#144.21
3232#SEPARATEUR#HBGD026#SEPARATEUR#125.4#SEPARATEUR#AVULSION DE 2 DENTS#SEPARATEUR#Avulsion de 2 dents temporaires retenues, incluses ou réincluses#SEPARATEUR#125.4
3233#SEPARATEUR#HBGD027#SEPARATEUR#38.7#SEPARATEUR#ABLATION POTHÈSE SCE#SEPARATEUR#Ablation  d'une prothèse dentaire scellée unitaire#SEPARATEUR#38.7
3234#SEPARATEUR#HBGD028#SEPARATEUR#83.6#SEPARATEUR#AVULSION D'1 INCISIV#SEPARATEUR#Avulsion d'1 incisive permanente retenue ou à l'état de germe#SEPARATEUR#83.6
3236#SEPARATEUR#HBGD030#SEPARATEUR#0#SEPARATEUR#DÉSOBTURATION ENDODO#SEPARATEUR#Désobturation endodontique d'une incisive ou d'une canine#SEPARATEUR#0
3237#SEPARATEUR#HBGD031#SEPARATEUR#43#SEPARATEUR#AVULSION D 1 DENT PE#SEPARATEUR#Avulsion d'1 dent permanente sur arcade avec séparation des racines#SEPARATEUR#43
3238#SEPARATEUR#HBGD032#SEPARATEUR#61#SEPARATEUR#AVULSION 2 DENTS PER#SEPARATEUR#Avulsion de 2 dents permanentes sur arcade avec séparation des racines#SEPARATEUR#61
3239#SEPARATEUR#HBGD033#SEPARATEUR#0#SEPARATEUR#DÉSOBTURATION ENDODO#SEPARATEUR#Désobturation endodontique d'une molaire#SEPARATEUR#0
3240#SEPARATEUR#HBGD034#SEPARATEUR#61#SEPARATEUR#AVULSION DE 2 DENTS#SEPARATEUR#Avulsion de 2 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#61
3241#SEPARATEUR#HBGD035#SEPARATEUR#25#SEPARATEUR#AVULSION D 1 DENT TE#SEPARATEUR#Avulsion d'1 dent temporaire sur arcade#SEPARATEUR#25
3242#SEPARATEUR#HBGD036#SEPARATEUR#39#SEPARATEUR#AVULSION D 1 DENT PE#SEPARATEUR#Avulsion d'1 dent permanente sur arcade sans alvéolectomie#SEPARATEUR#39
3243#SEPARATEUR#HBGD037#SEPARATEUR#37#SEPARATEUR#AVULSION DE 2 DENTS#SEPARATEUR#Avulsion de 2 dents temporaires sur arcade#SEPARATEUR#37
3244#SEPARATEUR#HBGD038#SEPARATEUR#240.35#SEPARATEUR#AVULSION DE 4 TROISI#SEPARATEUR#Avulsion de 4 troisièmes molaires retenues ou à l'état de germe#SEPARATEUR#240.35
3245#SEPARATEUR#HBGD039#SEPARATEUR#43#SEPARATEUR#AVULS 1 DENT ANKYLOS#SEPARATEUR#Avulsion d'1 dent ankylosée sur arcade, avec section coronoradiculaire et séparation des racines#SEPARATEUR#43
3247#SEPARATEUR#HBGD042#SEPARATEUR#83.6#SEPARATEUR#AVULSION D 1 DENT TE#SEPARATEUR#Avulsion d'1 dent temporaire retenue, incluse ou réincluse#SEPARATEUR#83.6
3248#SEPARATEUR#HBGD043#SEPARATEUR#57#SEPARATEUR#AVULSION DE 2 DENTS#SEPARATEUR#Avulsion de 2 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#57
3249#SEPARATEUR#HBGD044#SEPARATEUR#41.8#SEPARATEUR#AVULSION DENT À COUR#SEPARATEUR#Avulsion d'1 dent à couronne sousmuqueuse ou en désinclusion muqueuse#SEPARATEUR#41.8
3251#SEPARATEUR#HBGD047#SEPARATEUR#96.14#SEPARATEUR#AVULSION 1RE / 2E MO#SEPARATEUR#Avulsion d'1 première ou d'1 deuxième molaire permanente retenue ou à l'état de germe#SEPARATEUR#96.14
3252#SEPARATEUR#HBGD054#SEPARATEUR#145#SEPARATEUR#AVULSION DE 12 DENTS#SEPARATEUR#Avulsion de 12 dents temporaires sur arcade#SEPARATEUR#145
3253#SEPARATEUR#HBGD057#SEPARATEUR#175#SEPARATEUR#AVULSION DE 15 DENTS#SEPARATEUR#Avulsion de 15 dents temporaires sur arcade#SEPARATEUR#175
3254#SEPARATEUR#HBGD060#SEPARATEUR#100.32#SEPARATEUR#AVULSION DE 5 DENTS#SEPARATEUR#Avulsion de 5 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#100.32
3255#SEPARATEUR#HBGD062#SEPARATEUR#167.2#SEPARATEUR#AVULSION DE 3 INCISI#SEPARATEUR#Avulsion de 3 incisives permanentes  retenues ou à l'état de germe#SEPARATEUR#167.2
3256#SEPARATEUR#HBGD064#SEPARATEUR#183.92#SEPARATEUR#AVULSION DE 10 DENTS#SEPARATEUR#Avulsion de 10 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#183.92
3257#SEPARATEUR#HBGD065#SEPARATEUR#73#SEPARATEUR#AVULSION DE 5 DENTS#SEPARATEUR#Avulsion de 5 dents temporaires sur arcade#SEPARATEUR#73
3258#SEPARATEUR#HBGD067#SEPARATEUR#267.52#SEPARATEUR#AVULSION 14 DENTS À#SEPARATEUR#Avulsion de 14 dents à 16 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#267.52
3259#SEPARATEUR#HBGD076#SEPARATEUR#138#SEPARATEUR#AVULSION DE 7 DENTS#SEPARATEUR#Avulsion de 7 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#138
3260#SEPARATEUR#HBGD078#SEPARATEUR#83.6#SEPARATEUR#AVULSION DE 4 DENTS#SEPARATEUR#Avulsion de 4 dents permanentes sur arcade avec  alvéolectomie#SEPARATEUR#83.6
3261#SEPARATEUR#HBGD080#SEPARATEUR#418#SEPARATEUR#AVULSION DE 4 DENTS#SEPARATEUR#Avulsion de 4 dents ectopiques#SEPARATEUR#418
3262#SEPARATEUR#HBGD093#SEPARATEUR#125#SEPARATEUR#AVULSION DE 10 DENTS#SEPARATEUR#Avulsion de 10 dents temporaires sur arcade#SEPARATEUR#125
3263#SEPARATEUR#HBGD102#SEPARATEUR#209#SEPARATEUR#AVULSION DE 4 RACINE#SEPARATEUR#Avulsion de 4 racines incluses#SEPARATEUR#209
3264#SEPARATEUR#HBGD105#SEPARATEUR#418#SEPARATEUR#AVULSION 23 DENTS À#SEPARATEUR#Avulsion de 23 dents  à 25 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#418
3265#SEPARATEUR#HBGD106#SEPARATEUR#123#SEPARATEUR#AVULSION DE 6 DENTS#SEPARATEUR#Avulsion de 6 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#123
3266#SEPARATEUR#HBGD111#SEPARATEUR#155#SEPARATEUR#AVULSION DE 13 DENTS#SEPARATEUR#Avulsion de 13 dents temporaires sur arcade#SEPARATEUR#155
3267#SEPARATEUR#HBGD113#SEPARATEUR#167.2#SEPARATEUR#AVULS 8 À 10 DENTS A#SEPARATEUR#Avulsion de 8 dents à 10 dents ankylosées sur arcade, avec section coronoradiculaire et séparation des racines#SEPARATEUR#167.2
3268#SEPARATEUR#HBGD117#SEPARATEUR#209#SEPARATEUR#AVULSION 4 1RE / 2E#SEPARATEUR#Avulsion de 4 premières ou deuxièmes molaires permanentes retenues ou à l'état de germe#SEPARATEUR#209
3269#SEPARATEUR#HBGD122#SEPARATEUR#267.52#SEPARATEUR#AVULS 14 À 16 DENTS#SEPARATEUR#Avulsion de 14 dents à 16 dents ankylosées sur arcade, avec section coronoradiculaire et séparationdes racines#SEPARATEUR#267.52
3270#SEPARATEUR#HBGD123#SEPARATEUR#190#SEPARATEUR#AVULSION DE17 DENTS#SEPARATEUR#Avulsion de 17 dents temporaires sur arcade#SEPARATEUR#190
3271#SEPARATEUR#HBGD126#SEPARATEUR#125.4#SEPARATEUR#AVULSION DE 2 INCISI#SEPARATEUR#Avulsion de 2 incisives permanentes retenues ou à l'état de germe#SEPARATEUR#125.4
3272#SEPARATEUR#HBGD133#SEPARATEUR#185#SEPARATEUR#AVULSION DE 16 DENTS#SEPARATEUR#Avulsion de 16 dents temporaires sur arcade#SEPARATEUR#185
3273#SEPARATEUR#HBGD142#SEPARATEUR#133.76#SEPARATEUR#AVULSION DE 7 DENTS#SEPARATEUR#Avulsion de 7 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#133.76
3274#SEPARATEUR#HBGD145#SEPARATEUR#209#SEPARATEUR#AVULSION DE 3 CANINE#SEPARATEUR#Avulsion de 3 canines permanentes retenues ou à l'état de germe#SEPARATEUR#209
3275#SEPARATEUR#HBGD146#SEPARATEUR#217.36#SEPARATEUR#AVULSION DE 12 DENTS#SEPARATEUR#Avulsion de 12 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#217.36
3276#SEPARATEUR#HBGD148#SEPARATEUR#355.3#SEPARATEUR#AVULSION DE 7 À 8 IN#SEPARATEUR#Avulsion de 7 à 8 incisives permanentes retenues ou à l'état de germe#SEPARATEUR#355.3
3277#SEPARATEUR#HBGD159#SEPARATEUR#250.8#SEPARATEUR#AVULSION DE 5 RACINE#SEPARATEUR#Avulsion de 5 racines incluses#SEPARATEUR#250.8
3278#SEPARATEUR#HBGD160#SEPARATEUR#83.6#SEPARATEUR#AVULSION 3 DENTS À C#SEPARATEUR#Avulsion de 3 dents à couronne sousmuqueuse ou en désinclusion muqueuse#SEPARATEUR#83.6
3279#SEPARATEUR#HBGD169#SEPARATEUR#83.6#SEPARATEUR#AVULSION 4 DENTS PER#SEPARATEUR#Avulsion de 4 dents permanentes sur arcade avec séparation des racines#SEPARATEUR#83.6
3280#SEPARATEUR#HBGD171#SEPARATEUR#209#SEPARATEUR#AVULSION 4 ODONTOÏDE#SEPARATEUR#Avulsion de 4 odontoïdes inclus ou de 4 dents surnuméraires à l'état de germe#SEPARATEUR#209
3281#SEPARATEUR#HBGD174#SEPARATEUR#165#SEPARATEUR#AVULSION DE14 DENTS#SEPARATEUR#Avulsion de 14 dents temporaires sur arcade#SEPARATEUR#165
3282#SEPARATEUR#HBGD181#SEPARATEUR#271.7#SEPARATEUR#AVULSION 5 À 6 1RE /#SEPARATEUR#Avulsion de 5 à 6 premières ou deuxièmes molaires permanentes retenues ou à l'état de germe#SEPARATEUR#271.7
3283#SEPARATEUR#HBGD190#SEPARATEUR#250.8#SEPARATEUR#AVULSION DE 2 DENTS#SEPARATEUR#Avulsion de 2 dents ectopiques#SEPARATEUR#250.8
3284#SEPARATEUR#HBGD191#SEPARATEUR#468.16#SEPARATEUR#AVULSION 26 DENTS À#SEPARATEUR#Avulsion de 26 dents à 28 dents permanentes sur arcade avec alvéolectomie#SEPARATEUR#468.16
3285#SEPARATEUR#HBGD193#SEPARATEUR#484.88#SEPARATEUR#AVULSION DE 28 DENTS#SEPARATEUR#Avulsion de 28 dents permanentes sur arcade sans alvéolectomie#SEPARATEUR#484.88
3286#SEPARATEUR#HBGD197#SEPARATEUR#267.52#SEPARATEUR#AVULSION DE 15 DENTS#SEPARATEUR#Avulsion de 15 dents permanente sur arcade sans alvéolectomie#SEPARATEUR#267.52
3287#SEPARATEUR#HBGD199#SEPARATEUR#209#SEPARATEUR#AVULSION DE 4 PRÉMOL#SEPARATEUR#Avulsion de 4 prémolaires retenues ou à l'état de germe#SEPARATEUR#209
3288#SEPARATEUR#HBGD201#SEPARATEUR#205#SEPARATEUR#AVULSION DE 20 DENTS#SEPARATEUR#Avulsion de 20 dents temporaires sur arcade#SEPARATEUR#205
3289#SEPARATEUR#HBGD206#SEPARATEUR#117.04#SEPARATEUR#AVULS 6 DENTS ANKYLO#SEPARATEUR#Avulsion de 6 dents ankylosées sur arcade, avec section coronoradiculaire et séparation des racines#SEPARATEUR#117.04
3290#SEPARATEUR#HBGD210#SEPARATEUR#355.3#SEPARATEUR#AVULSION 7 À 8 1RE /#SEPARATEUR#Avulsion de 7 à 8 premières ou deuxièmes molaires permanentes retenues ou à l'état de germe#SEPARATEUR#355.3
3291#SEPARATEUR#HBGD218#SEPARATEUR#83.6#SEPARATEUR#AVULS 4 DENTS ANKYLO#SEPARATEUR#Avulsion de 4 dents ankylosées sur arcade, avec section coronoradiculaire et séparation des racines#SEPARATEUR#83.6
